ARN,VHM,0
ARN,VXO,0
GEV,ARN,0
GEV,KRF,0
HAD,ARN,0
HAD,JKG,0
HAD,VXO,0
HMV,VHM,0
JKG,ARN,0
JKG,HAD,0
KOK,POR,0
KRF,ARN,0
KRF,GEV,0
KSD,ARN,0
LYC,AJR,0
LYC,ARN,0
MHQ,ARN,0
MHQ,TKU,0
OER,ARN,0
OSL,VXO,0
POR,ARN,0
POR,KOK,0
TKU,MHQ,0
TRF,ARN,0
VBY,ARN,0
VHM,ARN,0
VHM,HMV,0
VXO,ARN,0
VXO,OSL,0
ADQ,AOS,0
ADQ,KKB,0
ADQ,KLN,0
ADQ,KOZ,0
ADQ,OLH,0
AOS,KZB,0
KKB,SYB,0
KLN,KYK,0
KOZ,ORI,0
SYB,KPR,0
BSO,MNL,0
BXU,MNL,0
CBO,MNL,0
CGY,MNL,0
CRM,MNL,0
DGT,MNL,0
DWC,MNL,0
GES,MNL,0
KLO,MNL,0
LGP,MNL,0
MNL,BSO,0
MNL,BXU,0
MNL,CBO,0
MNL,CGY,0
MNL,CRM,0
MNL,DGT,0
MNL,DWC,0
MNL,GES,0
MNL,KLO,0
MNL,LGP,0
MNL,MPH,0
MNL,OZC,0
MNL,PPS,0
MNL,RXS,0
MNL,SUG,0
MNL,TUG,0
MNL,ZAM,0
MPH,MNL,0
OZC,MNL,0
PPS,MNL,0
RXS,MNL,0
SUG,MNL,0
TUG,MNL,0
ZAM,MNL,0
AUX,PMW,0
BRA,BSB,0
BRA,SSA,0
BSB,BRA,0
BSB,OPS,0
BSB,RAO,0
CAC,GRU,0
CGB,GYN,0
CGB,OPS,0
CGR,DOU,0
DOU,CGR,0
DOU,GRU,0
GIG,RAO,0
GRU,CAC,0
GRU,DOU,0
GRU,RAO,0
GRU,UBA,0
GRU,UDI,0
GRU,VDC,0
GYN,CGB,0
GYN,PMW,0
GYN,RAO,0
GYN,UDI,0
OPS,BSB,0
OPS,CGB,0
PLU,RAO,0
PMW,AUX,0
PMW,GYN,0
RAO,BSB,0
RAO,GIG,0
RAO,GRU,0
RAO,GYN,0
RAO,PLU,0
RAO,SJP,0
RAO,UDI,0
SJP,RAO,0
SSA,BRA,0
SSA,VDC,0
UBA,GRU,0
UBA,UDI,0
UDI,GRU,0
UDI,GYN,0
UDI,RAO,0
UDI,UBA,0
VDC,GRU,0
VDC,SSA,0
BRL,ORD,0
BRL,STL,0
DEC,ORD,0
DEC,STL,0
JBR,STL,0
ORD,BRL,0
ORD,DEC,0
STL,BRL,0
STL,DEC,0
STL,JBR,0
CGA,HYL,0
CGA,KTN,0
HYL,CGA,0
HYL,KTB,0
HYL,KTN,0
KTB,HYL,0
KTB,KTN,0
KTN,CGA,0
KTN,HYL,0
KTN,KTB,0
KTN,MTM,0
MTM,KTN,0
ACC,DKR,0
ACC,LOS,0
ACC,ROB,0
BCN,BJL,0
BJL,BCN,0
BJL,DKR,0
BJL,FNA,0
CKY,OXB,0
DKR,ACC,0
DKR,BJL,0
DKR,DLA,0
DKR,FNA,0
DKR,LOS,0
DKR,OXB,0
DLA,DKR,0
DLA,LOS,0
FNA,BJL,0
FNA,DKR,0
FNA,LGW,0
FNA,ROB,0
LGW,FNA,0
LOS,ACC,0
LOS,DKR,0
LOS,DLA,0
LOS,ROB,0
OXB,CKY,0
OXB,DKR,0
ROB,ACC,0
ROB,FNA,0
ROB,LOS,0
AKV,YIK,0
AKV,YPX,0
XGR,YVP,0
YGL,YGW,0
YGL,YPX,0
YGL,YUL,0
YGW,YGL,0
YGW,YPH,0
YGW,YSK,0
YGW,YUD,0
YGW,YUL,0
YGW,YUY,0
YIK,AKV,0
YIK,YZG,0
YKG,YPJ,0
YKG,YQC,0
YKG,YVP,0
YKL,YQB,0
YKL,YVP,0
YKL,YWK,0
YKL,YZV,0
YPH,YPX,0
YPH,YUD,0
YPH,YVP,0
YPJ,YKG,0
YPJ,YTQ,0
YPJ,YVP,0
YPX,AKV,0
YPX,YGL,0
YPX,YPH,0
YPX,YVP,0
YQB,YKL,0
YQB,YUL,0
YQC,YKG,0
YQC,YWB,0
YSK,YGW,0
YSK,YUD,0
YTQ,YPJ,0
YTQ,YVP,0
YUD,YGW,0
YUD,YPH,0
YUD,YSK,0
YUL,YGL,0
YUL,YGW,0
YUL,YQB,0
YUL,YUY,0
YUY,YGW,0
YUY,YUL,0
YVP,XGR,0
YVP,YGW,0
YVP,YKG,0
YVP,YKL,0
YVP,YPH,0
YVP,YPJ,0
YVP,YPX,0
YVP,YTQ,0
YWB,YQC,0
YWB,YZG,0
YWK,YKL,0
YWK,YZV,0
YZG,YIK,0
YZG,YWB,0
YZV,YKL,0
YZV,YWK,0
JIB,DXB,0
JIB,JED,0
JIB,MGQ,0
MGQ,NBO,0
NBO,MGQ,0
BKK,SIN,0
DRW,SIN,0
HAK,SIN,0
HGH,SIN,0
HKG,SIN,0
HKT,SIN,0
KIX,MNL,0
KIX,TPE,0
KUL,SIN,0
MNL,KIX,0
MNL,SIN,0
PEN,SIN,0
PER,SIN,0
PNH,SIN,0
REP,SIN,0
RGN,SIN,0
SGN,SIN,0
SIN,BKK,0
SIN,DRW,0
SIN,HAK,0
SIN,HGH,0
SIN,HKG,0
SIN,HKT,0
SIN,KUL,0
SIN,MNL,0
SIN,PEN,0
SIN,PER,0
SIN,PNH,0
SIN,REP,0
SIN,RGN,0
SIN,SGN,0
SIN,SWA,0
SIN,TPE,0
SWA,SIN,0
TPE,KIX,0
TPE,SIN,0
ACH,EBA,0
DRS,ZRH,0
DUS,FDH,0
EBA,ACH,0
EBA,FDH,0
EBA,MUC,0
EBA,ZRH,0
FDH,DUS,0
FDH,EBA,0
FDH,HAM,0
FDH,OLB,0
FDH,TXL,0
FDH,ZAD,0
FMM,NAP,0
GRZ,ZRH,0
HAM,FDH,0
MUC,EBA,0
NAP,FMM,0
OLB,FDH,0
SZG,ZRH,0
TXL,FDH,0
ZAD,FDH,0
ZRH,DRS,0
ZRH,EBA,0
ZRH,GRZ,0
ZRH,SZG,0
ATL,LWB,0
ATL,MCN,0
ATL,MEI,0
ATL,MSL,0
ATL,PIB,0
ATL,TUP,0
BIM,FLL,0
ELH,FLL,0
ELH,PBI,0
EYW,FLL,0
EYW,RSW,0
EYW,TPA,0
FLL,BIM,0
FLL,ELH,0
FLL,EYW,0
FLL,FPO,0
FLL,GGT,0
FLL,GHB,0
FLL,MCO,0
FLL,MHH,0
FLL,TCB,0
FLL,TPA,0
FPO,FLL,0
GGT,FLL,0
GGT,GHB,0
GHB,FLL,0
GLH,TUP,0
GNV,MCO,0
GNV,TPA,0
JAX,MHH,0
JAX,TPA,0
LWB,ATL,0
MCN,ATL,0
MCN,MCO,0
MCO,FLL,0
MCO,GNV,0
MCO,MCN,0
MCO,MHH,0
MCO,PNS,0
MCO,RSW,0
MCO,TLH,0
MEI,ATL,0
MHH,FLL,0
MHH,JAX,0
MHH,MCO,0
MHH,PBI,0
MSL,ATL,0
PBI,ELH,0
PBI,MHH,0
PBI,TPA,0
PIB,ATL,0
PNS,MCO,0
PNS,TPA,0
RSW,EYW,0
RSW,MCO,0
TCB,FLL,0
TLH,MCO,0
TLH,TPA,0
TPA,EYW,0
TPA,FLL,0
TPA,GNV,0
TPA,JAX,0
TPA,PBI,0
TPA,PNS,0
TPA,TLH,0
TUP,ATL,0
TUP,GLH,0
AMS,NDR,0
AMS,TNG,0
BCN,CMN,0
BCN,NDR,0
BCN,TNG,0
BGY,CMN,0
BLQ,CMN,0
BRU,CMN,0
BRU,NDR,0
BRU,TNG,0
CGN,NDR,0
CMN,BCN,0
CMN,BGY,0
CMN,BLQ,0
CMN,BRU,0
CMN,CUF,0
CMN,LGW,0
CMN,LYS,0
CMN,MPL,0
CMN,SAW,0
CMN,TLS,0
CMN,TSF,0
CUF,CMN,0
FEZ,MPL,0
LGW,CMN,0
LGW,TNG,0
LYS,CMN,0
MPL,CMN,0
MPL,FEZ,0
MPL,NDR,0
NDR,AMS,0
NDR,BCN,0
NDR,BRU,0
NDR,CGN,0
NDR,MPL,0
NDR,PMI,0
PMI,NDR,0
SAW,CMN,0
TLS,CMN,0
TNG,AMS,0
TNG,BCN,0
TNG,BRU,0
TNG,LGW,0
TSF,CMN,0
AUA,LSP,0
AUA,MAR,0
BON,CUR,0
CUR,AUA,0
LSP,AUA,0
MAR,AUA,0
ASF,DME,0
ASF,LED,0
BHK,DME,0
DME,ASF,0
DME,BHK,0
DME,EGO,0
DME,FEG,0
DME,KSQ,0
DME,NMA,0
DME,NVI,0
DME,SKD,0
DME,TIV,0
EGO,DME,0
FEG,DME,0
KSQ,DME,0
LED,ASF,0
NMA,DME,0
NVI,DME,0
SKD,DME,0
TIV,DME,0
ANU,PTP,0
CAY,FDF,0
CUR,SDQ,0
DOM,PTP,0
DOM,SXM,0
FDF,CAY,0
FDF,PTP,0
FDF,SDQ,0
FDF,SLU,0
PTP,ANU,0
PTP,DOM,0
PTP,FDF,0
PTP,SBH,0
PTP,SDQ,0
PTP,SFG,0
PTP,SXM,0
SBH,PTP,0
SDQ,PTP,0
SDQ,SXM,0
SFG,PTP,0
SLU,FDF,0
SXM,DOM,0
SXM,PTP,0
SXM,SDQ,0
BHY,XIY,0
CAN,CKG,0
CAN,CTU,0
CAN,SPN,0
CGO,CGQ,0
CGO,CKG,0
CGO,CTU,0
CGO,HGH,0
CGO,HRB,0
CGO,KMG,0
CGO,URC,0
CGQ,CGO,0
CGQ,NKG,0
CGQ,TNA,0
CGQ,TSN,0
CKG,CAN,0
CKG,CGO,0
CKG,CSX,0
CKG,CTU,0
CKG,CZX,0
CKG,DLC,0
CKG,DYG,0
CKG,HAK,0
CKG,HGH,0
CKG,HKT,0
CKG,INC,0
CKG,KHN,0
CKG,KMG,0
CKG,LHW,0
CKG,LJG,0
CKG,LXA,0
CKG,NGB,0
CKG,NKG,0
CKG,NNG,0
CKG,PEK,0
CKG,PVG,0
CKG,PZI,0
CKG,SWA,0
CKG,SYD,0
CKG,SYX,0
CKG,SZX,0
CKG,TNA,0
CKG,TSA,0
CKG,TSN,0
CKG,TYN,0
CKG,URC,0
CKG,WUH,0
CKG,WUX,0
CKG,XIY,0
CKG,XNN,0
CKG,YIH,0
CKG,ZHA,0
CSX,CKG,0
CSX,CTU,0
CSX,FOC,0
CSX,KMG,0
CSX,SHE,0
CSX,WNZ,0
CSX,XMN,0
CTU,CAN,0
CTU,CGO,0
CTU,CKG,0
CTU,CSX,0
CTU,DCY,0
CTU,DSN,0
CTU,HAK,0
CTU,HDG,0
CTU,HET,0
CTU,HFE,0
CTU,HGH,0
CTU,HKG,0
CTU,HKT,0
CTU,ICN,0
CTU,INC,0
CTU,JHG,0
CTU,JIQ,0
CTU,JZH,0
CTU,KHN,0
CTU,KMG,0
CTU,KOW,0
CTU,KWE,0
CTU,LHW,0
CTU,LJG,0
CTU,LUM,0
CTU,LXA,0
CTU,LZY,0
CTU,MEL,0
CTU,NKG,0
CTU,NNG,0
CTU,PEK,0
CTU,PVG,0
CTU,PZI,0
CTU,SHE,0
CTU,SJW,0
CTU,SYX,0
CTU,SZX,0
CTU,TAO,0
CTU,TNA,0
CTU,TSA,0
CTU,TSN,0
CTU,TYN,0
CTU,URC,0
CTU,WNZ,0
CTU,WUH,0
CTU,WUX,0
CTU,WXN,0
CTU,XIC,0
CTU,XIY,0
CTU,XMN,0
CTU,XNN,0
CTU,XUZ,0
CTU,YIH,0
CTU,YTY,0
CZX,CKG,0
CZX,HRB,0
CZX,XMN,0
CZX,ZUH,0
DAT,TYN,0
DCY,CTU,0
DLC,CKG,0
DLC,HGH,0
DLC,HRB,0
DLC,TNA,0
DLC,XUZ,0
DNH,LHW,0
DSN,CTU,0
DSN,SHE,0
DYG,CKG,0
DYG,NKG,0
FOC,CSX,0
FOC,XIY,0
GXH,LXA,0
GXH,XIY,0
HAK,CKG,0
HAK,CTU,0
HAK,HGH,0
HAK,NGB,0
HAK,ZUH,0
HDG,CTU,0
HET,CTU,0
HFE,CTU,0
HGH,CGO,0
HGH,CKG,0
HGH,CTU,0
HGH,DLC,0
HGH,HAK,0
HGH,KWE,0
HGH,TSN,0
HGH,TYN,0
HKG,CTU,0
HKG,YIH,0
HKG,ZHA,0
HKT,CKG,0
HKT,CTU,0
HRB,CGO,0
HRB,CZX,0
HRB,DLC,0
HRB,INC,0
HRB,NGB,0
HRB,NKG,0
HRB,NZH,0
HRB,SJW,0
HRB,TNA,0
HRB,TSN,0
HRB,WNZ,0
HRB,WUH,0
HRB,XIY,0
HRB,XUZ,0
ICN,CTU,0
INC,CKG,0
INC,CTU,0
INC,HRB,0
INC,KWL,0
JGN,LHW,0
JHG,CTU,0
JHG,KMG,0
JIQ,CTU,0
JJN,KWE,0
JJN,WUH,0
JZH,CTU,0
KHG,URC,0
KHN,CKG,0
KHN,CTU,0
KHN,KMG,0
KHN,NGB,0
KMG,CGO,0
KMG,CKG,0
KMG,CSX,0
KMG,CTU,0
KMG,JHG,0
KMG,KHN,0
KMG,KWE,0
KMG,LUM,0
KMG,NGB,0
KMG,NKG,0
KMG,TAO,0
KMG,TNA,0
KMG,TPE,0
KMG,WXN,0
KMG,XIY,0
KMG,XMN,0
KMG,XUZ,0
KOW,CTU,0
KOW,XMN,0
KWE,CTU,0
KWE,HGH,0
KWE,JJN,0
KWE,KMG,0
KWE,LHW,0
KWE,SYX,0
KWE,WNZ,0
KWE,XUZ,0
KWL,INC,0
KWL,SJW,0
KWL,SYX,0
LHW,CKG,0
LHW,CTU,0
LHW,DNH,0
LHW,JGN,0
LHW,KWE,0
LHW,TSN,0
LJG,CKG,0
LJG,CTU,0
LJG,MIG,0
LUM,CTU,0
LUM,KMG,0
LXA,CKG,0
LXA,CTU,0
LXA,GXH,0
LXA,XIY,0
LXA,XNN,0
LYI,XIY,0
LZY,CTU,0
MEL,CTU,0
MIG,LJG,0
MIG,NKG,0
MIG,SYX,0
MIG,XNN,0
NGB,CKG,0
NGB,HAK,0
NGB,HRB,0
NGB,KHN,0
NGB,KMG,0
NGB,SHE,0
NGB,SYX,0
NKG,CGQ,0
NKG,CKG,0
NKG,CTU,0
NKG,DYG,0
NKG,HRB,0
NKG,KMG,0
NKG,MIG,0
NKG,SYX,0
NNG,CKG,0
NNG,CTU,0
NNG,SGN,0
NNG,WUH,0
NTG,WUH,0
NZH,HRB,0
PEK,CKG,0
PEK,CTU,0
PEK,WXN,0
PEK,ZHY,0
PVG,CKG,0
PVG,CTU,0
PVG,SPN,0
PZI,CKG,0
PZI,CTU,0
SGN,NNG,0
SHE,CSX,0
SHE,CTU,0
SHE,DSN,0
SHE,NGB,0
SHE,TYN,0
SHE,XUZ,0
SHE,YVR,0
SJW,CTU,0
SJW,HRB,0
SJW,KWL,0
SPN,CAN,0
SPN,PVG,0
SWA,CKG,0
SYD,CKG,0
SYX,CKG,0
SYX,CTU,0
SYX,KWE,0
SYX,KWL,0
SYX,MIG,0
SYX,NGB,0
SYX,NKG,0
SYX,TNA,0
SYX,WNZ,0
SYX,YBP,0
SZX,CKG,0
SZX,CTU,0
SZX,WXN,0
TAO,CTU,0
TAO,KMG,0
TNA,CGQ,0
TNA,CKG,0
TNA,CTU,0
TNA,DLC,0
TNA,HRB,0
TNA,KMG,0
TNA,SYX,0
TNA,XIY,0
TPE,KMG,0
TSA,CKG,0
TSA,CTU,0
TSN,CGQ,0
TSN,CKG,0
TSN,CTU,0
TSN,HGH,0
TSN,HRB,0
TSN,LHW,0
TVS,TYN,0
TYN,CKG,0
TYN,CTU,0
TYN,DAT,0
TYN,HGH,0
TYN,SHE,0
TYN,TVS,0
URC,CGO,0
URC,CKG,0
URC,CTU,0
URC,KHG,0
URC,XIY,0
UYN,XIY,0
WNZ,CSX,0
WNZ,CTU,0
WNZ,HRB,0
WNZ,KWE,0
WNZ,SYX,0
WUH,CKG,0
WUH,CTU,0
WUH,HRB,0
WUH,JJN,0
WUH,NNG,0
WUH,NTG,0
WUX,CKG,0
WUX,CTU,0
WXN,CTU,0
WXN,KMG,0
WXN,PEK,0
WXN,SZX,0
XIC,CTU,0
XIY,BHY,0
XIY,CKG,0
XIY,CTU,0
XIY,FOC,0
XIY,GXH,0
XIY,HRB,0
XIY,KMG,0
XIY,LXA,0
XIY,LYI,0
XIY,TNA,0
XIY,URC,0
XIY,UYN,0
XIY,XMN,0
XIY,XNN,0
XIY,YBP,0
XMN,CSX,0
XMN,CTU,0
XMN,CZX,0
XMN,KMG,0
XMN,KOW,0
XMN,XIY,0
XNN,CKG,0
XNN,CTU,0
XNN,LXA,0
XNN,MIG,0
XNN,XIY,0
XNN,ZHY,0
XUZ,CTU,0
XUZ,DLC,0
XUZ,HRB,0
XUZ,KMG,0
XUZ,KWE,0
XUZ,SHE,0
YBP,SYX,0
YBP,XIY,0
YIH,CKG,0
YIH,CTU,0
YIH,HKG,0
YTY,CTU,0
YVR,SHE,0
ZHA,CKG,0
ZHA,HKG,0
ZHY,PEK,0
ZHY,XNN,0
ZUH,CZX,0
ZUH,HAK,0
LAS,LAX,0
LAX,LAS,0
CAI,TLV,0
TLV,CAI,0
MCG,NIB,0
MCG,TCT,0
NIB,MCG,0
TCT,TLJ,0
TLJ,MCG,0
EYK,VKO,0
NCU,VKO,0
NUX,TJM,0
NUX,UFA,0
NUX,VKO,0
NYM,OVS,0
NYM,VKO,0
OVS,NYM,0
OVS,SVX,0
OVS,VKO,0
SVX,OVS,0
TJM,NUX,0
UCT,VKO,0
UFA,NUX,0
VKO,EYK,0
VKO,NCU,0
VKO,NUX,0
VKO,NYM,0
VKO,OVS,0
VKO,UCT,0
BKK,DAC,0
BZL,DAC,0
CCU,CGP,0
CCU,DAC,0
CGP,CCU,0
CGP,DAC,0
CGP,MCT,0
CXB,DAC,0
DAC,BKK,0
DAC,BZL,0
DAC,CCU,0
DAC,CGP,0
DAC,CXB,0
DAC,DXB,0
DAC,JED,0
DAC,JSR,0
DAC,KTM,0
DAC,KUL,0
DAC,MCT,0
DAC,SPD,0
DAC,ZYL,0
DXB,DAC,0
JED,DAC,0
JSR,DAC,0
KTM,DAC,0
KUL,DAC,0
MCT,CGP,0
MCT,DAC,0
RJH,DAC,0
SPD,DAC,0
SPD,RJH,0
ZYL,DAC,0
YGZ,YRB,0
YRB,YGZ,0
DFW,EZE,0
EZE,DFW,0
EZE,JFK,0
EZE,MIA,0
EZE,PUJ,0
JFK,EZE,0
MIA,EZE,0
MIA,PUJ,0
PUJ,EZE,0
PUJ,MIA,0
YEG,YXY,0
YLW,YVR,0
YLW,YXY,0
YOW,YZF,0
YVR,YLW,0
YVR,YXY,0
YXY,YLW,0
YXY,YVR,0
YXY,YYC,0
YXY,YZF,0
YYC,YEG,0
YZF,YOW,0
YZF,YXY,0
ACA,MEX,0
ACA,TLC,0
AGU,MEX,0
BOG,MEX,0
CEN,MEX,0
CJS,MEX,0
CME,MEX,0
CPE,MEX,0
CTM,MEX,0
CUL,MEX,0
CUN,MEX,0
CUN,MTY,0
CUN,TLC,0
CUU,MEX,0
CZM,MEX,0
GDL,MEX,0
GDL,MTY,0
GDL,SAT,0
GDL,SJD,0
GDL,SNA,0
GDL,TIJ,0
GUA,MEX,0
HAV,MEX,0
HMO,MEX,0
HUX,MEX,0
JFK,MEX,0
LAP,MEX,0
LAS,MTY,0
LAS,TLC,0
MEX,ACA,0
MEX,AGU,0
MEX,BOG,0
MEX,CEN,0
MEX,CJS,0
MEX,CME,0
MEX,CPE,0
MEX,CTM,0
MEX,CUL,0
MEX,CUN,0
MEX,CUU,0
MEX,CZM,0
MEX,GDL,0
MEX,GUA,0
MEX,HAV,0
MEX,HMO,0
MEX,HUX,0
MEX,JFK,0
MEX,LAP,0
MEX,MIA,0
MEX,MID,0
MEX,MTT,0
MEX,MTY,0
MEX,MZT,0
MEX,OAX,0
MEX,PQM,0
MEX,PVR,0
MEX,REX,0
MEX,SAT,0
MEX,SJD,0
MEX,SJO,0
MEX,SNA,0
MEX,TAM,0
MEX,TGZ,0
MEX,TIJ,0
MEX,TRC,0
MEX,VER,0
MEX,VSA,0
MEX,ZCL,0
MEX,ZIH,0
MEX,ZLO,0
MIA,MEX,0
MID,MEX,0
MTT,MEX,0
MTY,CUN,0
MTY,GDL,0
MTY,LAS,0
MTY,MEX,0
MTY,SAT,0
MTY,TLC,0
MZT,MEX,0
OAX,MEX,0
PQM,MEX,0
PVR,MEX,0
PVR,TLC,0
REX,MEX,0
SAT,GDL,0
SAT,MEX,0
SAT,MTY,0
SAT,TLC,0
SJD,GDL,0
SJD,MEX,0
SJD,TLC,0
SJO,MEX,0
SNA,GDL,0
SNA,MEX,0
TAM,MEX,0
TGZ,MEX,0
TIJ,GDL,0
TIJ,MEX,0
TLC,ACA,0
TLC,CUN,0
TLC,LAS,0
TLC,MTY,0
TLC,PVR,0
TLC,SAT,0
TLC,SJD,0
TLC,ZIH,0
TRC,MEX,0
VER,MEX,0
VSA,MEX,0
ZCL,MEX,0
ZIH,MEX,0
ZIH,TLC,0
ZLO,MEX,0
DEL,HEA,0
DEL,KBL,0
DXB,KBL,0
HEA,DEL,0
HEA,ISB,0
HEA,KBL,0
ISB,HEA,0
ISB,KBL,0
KBL,DEL,0
KBL,DXB,0
KBL,HEA,0
KBL,ISB,0
KBL,MZR,0
MZR,KBL,0
AYT,ZRH,0
BSL,HRG,0
HRG,BSL,0
HRG,ZRH,0
PRN,ZRH,0
RMF,ZRH,0
SKP,ZRH,0
ZRH,AYT,0
ZRH,HRG,0
ZRH,PRN,0
ZRH,RMF,0
ZRH,SKP,0
AGP,STR,0
AGP,TXL,0
ALG,CGN,0
AMS,HAM,0
AOI,DUS,0
AOI,TXL,0
ARN,CGN,0
ARN,DUS,0
ARN,HAM,0
ATH,CGN,0
ATH,STR,0
AYT,CGN,0
BCN,CGN,0
BCN,DUS,0
BCN,HAJ,0
BCN,HAM,0
BCN,STR,0
BDS,STR,0
BEG,STR,0
BGO,HAM,0
BHX,HAM,0
BHX,TXL,0
BIA,CGN,0
BIA,DUS,0
BIA,HAM,0
BIA,STR,0
BIA,TXL,0
BIO,DUS,0
BIO,STR,0
BLQ,CGN,0
BLQ,TXL,0
BRE,STR,0
BRI,CGN,0
BRI,DUS,0
BRI,STR,0
BRU,STR,0
BSL,DUS,0
BUD,CGN,0
BUD,HAM,0
BUD,STR,0
CAG,CGN,0
CAG,DUS,0
CAG,STR,0
CDG,HAM,0
CFU,CGN,0
CFU,DRS,0
CFU,STR,0
CGN,ALG,0
CGN,ARN,0
CGN,ATH,0
CGN,AYT,0
CGN,BCN,0
CGN,BIA,0
CGN,BLQ,0
CGN,BRI,0
CGN,BUD,0
CGN,CAG,0
CGN,CFU,0
CGN,CLY,0
CGN,CTA,0
CGN,DBV,0
CGN,DRS,0
CGN,DUB,0
CGN,EDI,0
CGN,FAO,0
CGN,FCO,0
CGN,FDH,0
CGN,HAM,0
CGN,HDF,0
CGN,HER,0
CGN,IBZ,0
CGN,JMK,0
CGN,JTR,0
CGN,KGS,0
CGN,KLU,0
CGN,KVA,0
CGN,LEJ,0
CGN,LHR,0
CGN,LIS,0
CGN,LPA,0
CGN,MAN,0
CGN,MXP,0
CGN,NAP,0
CGN,NCE,0
CGN,NDR,0
CGN,OLB,0
CGN,PMI,0
CGN,PMO,0
CGN,PRG,0
CGN,PSA,0
CGN,PUY,0
CGN,RAK,0
CGN,RHO,0
CGN,RJK,0
CGN,RLG,0
CGN,SAW,0
CGN,SJJ,0
CGN,SKG,0
CGN,SPU,0
CGN,STN,0
CGN,SUF,0
CGN,SZG,0
CGN,TLV,0
CGN,TUN,0
CGN,TXL,0
CGN,VCE,0
CGN,VIE,0
CGN,VRN,0
CGN,WAW,0
CGN,XRY,0
CGN,ZAD,0
CGN,ZAG,0
CGN,ZRH,0
CLY,CGN,0
CTA,CGN,0
CTA,DUS,0
CTA,HAJ,0
CTA,HAM,0
CTA,STR,0
CTA,TXL,0
CWL,DUS,0
DBV,CGN,0
DBV,DUS,0
DBV,HAJ,0
DBV,HAM,0
DBV,STR,0
DBV,TXL,0
DRS,CFU,0
DRS,CGN,0
DRS,DUS,0
DRS,STR,0
DTM,HDF,0
DTM,MUC,0
DTM,PMI,0
DTM,SAW,0
DTM,SPU,0
DUB,CGN,0
DUB,DUS,0
DUS,AOI,0
DUS,ARN,0
DUS,BCN,0
DUS,BIA,0
DUS,BIO,0
DUS,BRI,0
DUS,BSL,0
DUS,CAG,0
DUS,CTA,0
DUS,CWL,0
DUS,DBV,0
DUS,DRS,0
DUS,DUB,0
DUS,GVA,0
DUS,HDF,0
DUS,HER,0
DUS,IBZ,0
DUS,KTW,0
DUS,LEJ,0
DUS,LYS,0
DUS,MAD,0
DUS,MPL,0
DUS,MXP,0
DUS,NQY,0
DUS,NUE,0
DUS,OLB,0
DUS,PMI,0
DUS,POZ,0
DUS,PRG,0
DUS,PRN,0
DUS,SKG,0
DUS,SPU,0
DUS,SUF,0
DUS,TRN,0
